country,socialNbFollowers,socialNbFollows,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,seniority,sellerRating,totalProductsSold,daysSinceLastLogin,socialProductsLiked
France,10,10,43.0,0,0.0,2,0,F,True,False,True,True,2856,0.0,0.0,16,99.0
France,10,8,47.0,2,50.0,0,0,F,False,False,False,True,3201,50.0,2.0,15,127.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,False,False,False,True,3198,0.0,0.0,23,10.0
Italy,10,9,26.0,0,0.0,1,0,F,True,False,True,True,2854,0.0,0.0,51,83.0
Italy,11,8,32.0,0,0.0,7,1,F,True,False,True,True,3198,0.0,0.0,41,83.0
Italy,11,8,25.0,0,0.0,0,0,F,True,False,True,True,2856,0.0,0.0,90,68.0
France,10,8,41.0,0,0.0,0,1,M,True,False,True,True,3195,0.0,0.0,15,73.0
United_States,10,8,4.0,0,0.0,4,0,F,False,False,False,True,3198,109.0,0.0,20,57.0
United_States,12,8,4.0,0,0.0,11,1,M,False,False,False,False,3200,0.0,0.0,29,58.0
Italy,10,8,25.0,0,0.0,0,0,M,True,False,True,True,3196,0.0,0.0,39,95.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,2854,0.0,2.0,27,60.0
Spain,10,8,13.0,0,0.0,0,1,M,False,False,False,True,2856,0.0,1.0,6,89.0
United_States,10,10,3.0,0,0.0,0,1,F,False,False,False,True,3201,0.0,0.0,16,61.0
Germany,10,9,1.0,0,0.0,5,2,F,False,False,False,True,3203,0.0,1.0,33,24.0
Italy,11,8,28.0,0,0.0,36,0,F,False,False,False,True,3199,1.0,1.0,66,123.0
Germany,10,8,1.0,0,0.0,9,0,F,False,False,False,True,3202,0.0,0.0,38,20.0
Germany,11,15,2.0,0,0.0,86,1,M,True,False,True,True,3195,1.0,1.0,31,25.0
France,10,8,35.0,0,0.0,0,3,M,False,False,False,True,3198,0.0,0.0,15,126.0
France,10,9,45.0,0,0.0,131,1,F,True,False,True,True,3199,1.0,0.0,14,141.0
United_Kingdom,10,8,7.0,0,0.0,1,0,F,True,False,True,True,2856,0.0,0.0,24,4.0
Italy,11,8,26.0,0,0.0,17,0,M,False,False,False,True,3203,1.0,0.0,74,64.0
Spain,10,8,11.0,0,0.0,0,0,F,True,True,False,True,3204,1.0,0.0,98,80.0
United_States,12,8,4.0,0,0.0,23,17,F,True,True,True,True,3201,-9.0,0.0,28,50.0
Spain,10,8,13.0,0,0.0,0,0,F,False,False,False,True,3204,1.0,0.0,10,94.0
Germany,10,8,1.0,0,0.0,0,0,M,True,True,False,True,3205,0.0,0.0,28,23.0
United_States,10,8,4.0,0,0.0,0,0,M,True,False,True,True,2855,0.0,0.0,6,15.0
Germany,15,19,1.0,0,0.0,1,2,F,True,False,True,True,3202,0.0,0.0,37,23.0
France,10,8,38.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,1.0,12,153.0
Italy,11,8,24.0,0,0.0,0,0,M,True,False,True,True,3204,0.0,0.0,62,69.0
United_Kingdom,11,8,11.0,0,0.0,0,3,F,True,False,True,True,3203,0.0,0.0,31,5.0
France,14,8,36.0,2,100.0,0,0,M,False,False,False,False,2857,100.0,3.0,13,103.0
United_States,10,8,5.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,0.0,33,62.0
Germany,11,8,0.0,6,83.0,0,0,F,True,True,False,True,2853,83.0,5.0,38,22.0
United_Kingdom,10,8,7.0,0,0.0,2,1,F,False,False,False,True,3205,0.0,1.0,18,17.0
France,10,8,38.0,0,0.0,0,0,M,True,False,True,True,3200,0.0,1.0,12,121.0
France,11,8,36.0,2,50.0,0,0,M,True,False,True,True,2854,51.0,2.0,12,94.0
France,10,8,34.0,0,0.0,103,0,M,True,False,True,True,3199,0.0,0.0,13,86.0
United_States,12,8,5.0,0,0.0,0,0,F,False,False,False,False,3198,0.0,0.0,7,63.0
France,24,8,39.0,23,95.0,0,7,M,True,True,False,False,2853,95.0,24.0,15,139.0
Germany,10,8,2.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,0.0,28,23.0
Italy,10,8,27.0,0,0.0,1,0,F,True,False,True,True,3199,0.0,0.0,93,68.0
United_States,10,8,5.0,0,0.0,6,0,M,True,False,True,True,3197,1.0,1.0,32,64.0
United_States,11,8,4.0,0,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,21,56.0
Italy,35,38,28.0,0,0.0,0,1,M,True,False,True,True,3204,0.0,0.0,72,53.0
Germany,20,28,2.0,0,0.0,0,0,M,False,False,False,True,2854,0.0,0.0,34,36.0
United_States,11,8,5.0,0,0.0,10,0,M,False,False,False,True,3200,1.0,0.0,28,82.0
France,10,8,35.0,0,0.0,23,2,M,True,True,False,True,3200,1.0,1.0,12,83.0
Germany,10,8,1.0,0,0.0,0,2,F,True,False,True,True,3201,1.0,0.0,20,15.0
United_Kingdom,10,8,11.0,0,0.0,0,0,F,False,False,False,True,2853,0.0,0.0,27,9.0
United_Kingdom,10,8,8.0,0,0.0,0,0,F,False,False,False,True,3202,0.0,0.0,22,9.0
Germany,10,8,1.0,0,0.0,0,2,F,True,False,True,True,3201,0.0,0.0,35,26.0
United_States,10,8,5.0,0,0.0,6,0,M,False,False,False,True,3203,0.0,0.0,19,80.0
Italy,10,8,31.0,0,0.0,4,1,F,True,False,True,True,2855,0.0,0.0,46,70.0
Germany,13,20,1.0,0,0.0,21,1,F,True,False,True,False,2857,1.0,0.0,30,28.0
Germany,10,10,1.0,0,0.0,6,1,F,True,True,False,True,2856,0.0,0.0,28,28.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3201,1.0,2.0,3,58.0
Germany,10,8,1.0,0,0.0,4,0,F,False,False,False,True,3202,0.0,1.0,27,23.0
Germany,10,9,1.0,0,0.0,0,0,F,False,False,False,True,3195,1.0,0.0,37,21.0
United_Kingdom,12,8,8.0,0,0.0,1,1,M,True,False,True,False,3197,1.0,0.0,34,17.0
United_States,11,8,4.0,0,0.0,4,1,M,True,False,True,True,2858,1.0,1.0,0,63.0
France,13,8,35.0,3,100.0,0,0,F,False,False,False,False,2856,99.0,3.0,13,143.0
United_Kingdom,10,9,9.0,0,0.0,3,0,M,False,False,False,True,3203,0.0,0.0,16,12.0
France,10,8,42.0,0,0.0,0,0,F,False,False,False,True,3200,0.0,0.0,14,120.0
United_States,10,8,5.0,0,0.0,0,0,F,False,False,False,True,3195,0.0,0.0,90,55.0
United_States,10,8,3.0,0,0.0,2,1,M,True,False,True,True,2855,0.0,0.0,7,62.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,3195,0.0,0.0,30,24.0
United_Kingdom,12,8,10.0,0,0.0,102,6,M,True,False,True,True,3202,1.0,0.0,7,9.0
United_Kingdom,10,8,12.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,20,11.0
United_States,12,8,3.0,0,0.0,1,8,F,True,False,True,True,3198,0.0,0.0,25,80.0
France,12,11,40.0,0,0.0,5,1,M,True,False,True,True,3202,0.0,0.0,11,123.0
United_Kingdom,12,8,10.0,4,100.0,0,0,F,False,False,False,True,3199,99.0,4.0,27,11.0
France,10,8,38.0,0,0.0,11,0,F,False,False,False,True,3199,0.0,0.0,14,146.0
Italy,44,8,25.0,20,90.0,0,0,M,True,True,False,True,2859,89.0,20.0,64,71.0
United_Kingdom,10,8,10.0,0,0.0,0,0,F,True,False,True,True,2855,0.0,0.0,13,4.0
France,10,8,41.0,0,0.0,0,3,F,False,False,False,True,3195,0.0,0.0,12,102.0
United_States,10,8,5.0,0,0.0,0,1,F,False,False,False,True,2855,0.0,1.0,12,39.0
United_States,12,9,5.0,0,0.0,12,1,F,False,False,False,True,2853,0.0,0.0,19,67.0
Spain,10,8,11.0,0,0.0,26,0,F,False,False,False,True,2857,0.0,0.0,1,51.0
Spain,19,8,17.0,16,87.0,0,0,M,True,False,True,False,3196,87.0,16.0,5,76.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3201,0.0,0.0,23,60.0
United_States,10,8,5.0,0,0.0,5,0,F,False,False,False,True,3196,0.0,0.0,15,35.0
Germany,10,8,1.0,0,0.0,0,0,F,True,False,True,True,2855,0.0,0.0,28,24.0
United_States,10,8,5.0,0,0.0,3,0,F,False,False,False,True,3203,0.0,0.0,8,68.0
France,10,8,34.0,0,0.0,0,0,F,True,False,True,True,3200,0.0,0.0,12,135.0
France,10,8,40.0,0,0.0,0,0,M,True,True,False,True,2853,0.0,0.0,16,74.0
Spain,15,8,12.0,0,0.0,119,5,F,False,False,False,False,3205,0.0,0.0,3,85.0
Italy,12,8,32.0,0,0.0,0,0,M,True,False,True,True,3202,0.0,1.0,78,74.0
United_Kingdom,31,9,10.0,3,0.0,0,0,F,True,False,True,False,3202,0.0,3.0,7,5.0
United_States,13,13,4.0,0,0.0,1,0,F,False,False,False,False,2858,1.0,0.0,7,55.0
United_States,10,8,4.0,0,0.0,10,0,M,False,False,False,True,3204,0.0,1.0,12,74.0
United_Kingdom,11,8,6.0,0,0.0,0,0,F,False,False,False,True,2858,105.0,0.0,24,3.0
Germany,10,8,1.0,0,0.0,1,0,F,True,False,True,True,3200,0.0,0.0,28,21.0
Spain,10,8,16.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,1.0,6,66.0
France,13,8,35.0,0,0.0,0,0,F,True,False,True,True,3205,1.0,0.0,11,60.0
Germany,13,8,1.0,3,0.0,10,0,M,True,False,True,True,2856,1.0,4.0,34,21.0
United_Kingdom,10,8,8.0,0,0.0,0,0,M,True,False,True,True,2859,0.0,0.0,21,89.0
United_States,10,8,4.0,0,0.0,4,0,F,False,False,False,True,3199,0.0,0.0,21,54.0
Spain,10,8,14.0,0,0.0,0,0,M,False,False,False,False,3203,0.0,0.0,4,78.0
United_States,10,8,5.0,0,0.0,5,0,F,False,False,False,True,3197,0.0,0.0,10,67.0
Spain,10,8,13.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,0.0,5,69.0
Italy,10,9,25.0,0,0.0,3,0,F,True,False,True,True,2855,0.0,1.0,58,67.0
United_States,11,8,3.0,0,0.0,3,2,F,False,False,False,True,3197,0.0,1.0,22,64.0
Spain,10,8,13.0,0,0.0,0,0,F,True,True,False,True,3199,0.0,0.0,4,72.0
France,13,8,42.0,1,0.0,0,0,M,True,False,True,True,2857,0.0,0.0,13,121.0
United_States,10,8,4.0,0,0.0,3,0,F,False,False,False,True,3203,108.0,0.0,16,78.0
United_Kingdom,11,8,7.0,0,0.0,1,0,F,False,False,False,True,2853,0.0,0.0,4,12.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,3198,0.0,0.0,30,68.0
France,21,8,40.0,9,55.0,0,2,M,False,False,False,True,3201,55.0,9.0,9,106.0
United_States,11,8,4.0,0,0.0,5,0,F,False,False,False,False,3197,0.0,1.0,11,58.0
Spain,10,8,19.0,0,0.0,36,0,M,True,True,False,True,3196,0.0,0.0,99,70.0
Italy,10,8,31.0,0,0.0,0,0,F,False,False,False,True,3199,1.0,1.0,89,74.0
Germany,22,9,2.0,0,0.0,2,1,M,True,False,True,False,3203,0.0,0.0,29,27.0
Italy,10,8,26.0,0,0.0,19,1,F,True,False,True,True,3196,0.0,0.0,52,99.0
United_States,10,8,4.0,0,0.0,11,10,M,False,False,False,True,3200,0.0,1.0,31,66.0
France,10,8,36.0,1,0.0,0,0,F,False,False,False,True,3201,1.0,2.0,14,72.0
United_Kingdom,10,8,6.0,0,0.0,7,0,F,False,False,False,True,2855,0.0,1.0,5,11.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3195,0.0,0.0,26,71.0
United_States,10,8,5.0,0,0.0,4,0,F,False,False,False,True,3201,1.0,0.0,3,46.0
United_States,10,8,4.0,0,0.0,4,1,F,False,False,False,True,2852,0.0,0.0,9,45.0
United_States,10,8,5.0,0,0.0,22,2,F,True,False,True,True,3205,0.0,0.0,0,37.0
Spain,12,8,10.0,0,0.0,0,0,M,True,False,True,True,3202,0.0,0.0,2,46.0
France,10,9,40.0,0,0.0,23,0,F,True,False,True,True,3199,0.0,0.0,14,119.0
Italy,19,10,32.0,0,0.0,11,0,F,True,False,True,True,3203,0.0,0.0,84,105.0
Germany,10,8,1.0,0,0.0,0,0,F,True,True,False,True,3199,104.0,0.0,29,26.0
United_States,11,0,4.0,0,0.0,26,0,F,False,False,False,True,3202,0.0,0.0,15,64.0
Germany,10,8,1.0,0,0.0,0,0,F,True,False,True,True,2854,0.0,1.0,23,25.0
United_Kingdom,11,8,7.0,0,0.0,0,1,M,True,False,True,False,3198,1.0,0.0,25,142.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,3197,0.0,1.0,30,23.0
Germany,10,8,1.0,0,0.0,0,0,M,True,False,True,True,3203,0.0,0.0,22,18.0
United_States,12,8,4.0,0,0.0,0,1,M,True,True,False,True,3198,1.0,0.0,14,50.0
Italy,10,8,28.0,0,0.0,5,0,F,True,True,False,True,3199,0.0,0.0,84,60.0
France,10,8,41.0,0,0.0,0,2,F,False,False,False,True,2856,1.0,0.0,11,131.0
United_States,11,8,4.0,0,0.0,0,0,M,False,False,False,True,3198,1.0,0.0,29,65.0
France,11,8,35.0,3,100.0,0,0,M,False,False,False,True,3202,99.0,3.0,14,123.0
United_States,18,13,4.0,0,0.0,2,0,F,True,False,True,True,3205,1.0,0.0,11,60.0
United_States,11,8,5.0,0,0.0,1,0,M,True,True,False,True,2856,0.0,0.0,25,63.0
United_States,10,9,4.0,0,0.0,6,0,M,False,False,False,True,2854,0.0,0.0,6,55.0
Italy,11,11,31.0,0,0.0,2,6,M,True,False,True,True,3200,0.0,1.0,77,138.0
France,10,8,38.0,2,100.0,0,0,F,True,True,False,True,3203,100.0,3.0,14,125.0
United_Kingdom,22,18,11.0,0,0.0,250,11,F,True,False,True,True,3198,0.0,0.0,16,15.0
France,12,8,38.0,0,0.0,4,0,F,False,False,False,True,3200,106.0,1.0,11,123.0
France,10,8,37.0,0,0.0,0,0,M,False,False,False,True,3199,0.0,0.0,16,102.0
United_States,10,9,4.0,0,0.0,0,0,F,True,True,False,True,2853,1.0,0.0,17,47.0
Italy,10,10,27.0,0,0.0,30,1,F,True,False,True,True,3202,0.0,0.0,70,55.0
Spain,10,8,15.0,0,0.0,16,0,M,False,False,False,True,2852,0.0,0.0,97,69.0
United_States,10,8,4.0,0,0.0,6,0,M,False,False,False,True,3198,0.0,1.0,12,57.0
United_Kingdom,49,8,6.0,54,100.0,0,0,F,False,False,False,True,3203,100.0,54.0,19,20.0
United_States,10,8,4.0,0,0.0,2,1,F,True,False,True,True,3198,0.0,0.0,9,58.0
Spain,12,8,11.0,2,0.0,1,5,F,True,False,True,False,2853,0.0,3.0,3,93.0
United_States,10,8,4.0,0,0.0,0,3,F,True,False,True,True,2853,0.0,0.0,32,41.0
United_Kingdom,11,10,8.0,0,0.0,15,1,F,True,False,True,False,2858,0.0,1.0,10,7.0
United_Kingdom,10,8,10.0,0,0.0,2,0,F,False,False,False,True,3196,0.0,0.0,14,11.0
Germany,14,8,2.0,0,0.0,11,0,F,False,False,False,True,3201,0.0,0.0,24,24.0
Italy,31,23,26.0,34,85.0,9,1,F,True,False,True,False,3197,85.0,34.0,80,89.0
United_States,12,8,4.0,0,0.0,24,2,M,False,False,False,True,3195,0.0,0.0,29,38.0
France,11,8,44.0,0,0.0,4,5,F,True,True,False,True,3197,0.0,1.0,12,93.0
United_States,10,9,4.0,0,0.0,0,0,F,False,False,False,True,2859,0.0,0.0,96,88.0
Germany,14,9,1.0,0,0.0,94,0,F,True,True,False,True,2857,0.0,0.0,43,20.0
United_States,10,9,4.0,0,0.0,1,0,F,False,False,False,True,3196,0.0,0.0,8,53.0
Italy,10,8,29.0,0,0.0,3,0,F,True,True,False,True,3202,0.0,0.0,71,81.0
Italy,14,11,27.0,0,0.0,29,0,F,True,False,True,True,2856,0.0,0.0,83,58.0
United_States,13,13,4.0,0,0.0,0,0,F,True,False,True,False,2856,0.0,0.0,18,56.0
Italy,10,8,29.0,0,0.0,0,0,M,True,False,True,True,3205,0.0,0.0,56,75.0
United_Kingdom,10,8,6.0,0,0.0,1,0,M,False,False,False,True,3205,0.0,0.0,15,6.0
Spain,12,8,13.0,0,0.0,0,0,M,True,True,False,True,2857,1.0,0.0,5,74.0
Italy,13,8,24.0,0,0.0,1,0,M,True,False,True,True,2853,0.0,0.0,87,76.0
United_States,11,9,4.0,0,0.0,3,0,M,False,False,False,True,2855,0.0,0.0,7,68.0
United_States,16,8,5.0,3,100.0,0,0,M,True,False,True,True,3197,100.0,3.0,15,76.0
United_Kingdom,10,8,11.0,0,0.0,1,0,F,True,False,True,True,3197,1.0,1.0,0,9.0
United_Kingdom,10,8,9.0,0,0.0,2,1,F,False,False,False,True,2855,0.0,0.0,10,11.0
Germany,10,8,2.0,0,0.0,6,1,F,False,False,False,True,2858,103.0,1.0,26,21.0
Germany,12,9,1.0,0,0.0,54,0,F,True,True,False,True,2853,0.0,1.0,44,24.0
United_Kingdom,14,8,11.0,3,100.0,1,0,F,False,False,False,False,3199,99.0,3.0,25,83.0
France,28,8,38.0,2,100.0,0,0,M,True,True,False,False,3203,100.0,1.0,14,128.0
Italy,28,9,30.0,27,85.0,0,0,M,True,True,True,False,3204,85.0,27.0,56,57.0
Italy,10,8,32.0,0,0.0,0,0,M,True,False,True,True,2854,0.0,0.0,34,35.0
Germany,17,9,1.0,0,0.0,3,0,M,True,False,True,True,3203,0.0,0.0,33,21.0
France,12,9,36.0,0,0.0,1,4,M,True,False,True,True,3198,0.0,0.0,13,160.0
Germany,10,8,1.0,0,0.0,4,0,M,False,False,False,True,3202,1.0,0.0,16,23.0
United_States,11,8,4.0,0,0.0,0,0,F,False,False,False,True,2854,0.0,0.0,38,29.0
Italy,10,8,29.0,0,0.0,0,0,F,True,False,True,True,3205,0.0,0.0,72,49.0
United_Kingdom,13,10,3.0,0,0.0,299,8,M,False,False,False,True,2857,0.0,0.0,0,15.0
United_States,16,8,5.0,1,0.0,0,0,M,True,False,True,False,2852,0.0,0.0,13,36.0
France,10,8,37.0,0,0.0,2,0,F,True,True,False,True,3205,0.0,0.0,14,50.0
United_Kingdom,10,8,9.0,0,0.0,11,0,F,False,False,False,True,3197,0.0,0.0,16,14.0
Germany,12,8,1.0,0,0.0,4,1,F,False,False,False,False,3197,0.0,0.0,33,24.0
Germany,10,8,1.0,0,0.0,1,0,M,False,False,False,True,3199,1.0,0.0,30,20.0
Spain,10,8,19.0,0,0.0,0,0,F,False,False,False,True,3199,0.0,0.0,2,69.0
United_Kingdom,28,9,5.0,13,84.0,10,16,M,False,False,False,True,2858,84.0,13.0,26,14.0
Italy,10,8,24.0,0,0.0,9,1,F,True,True,False,True,3199,0.0,0.0,50,60.0
France,14,8,38.0,9,66.0,0,0,F,False,False,False,True,2852,66.0,9.0,16,144.0
Germany,10,8,2.0,0,0.0,0,0,M,True,False,True,True,3204,109.0,0.0,24,23.0
United_States,10,8,5.0,0,0.0,3,0,F,True,False,True,True,3195,0.0,2.0,14,62.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,False,False,False,True,2857,0.0,0.0,22,167.0
France,11,8,36.0,3,100.0,0,0,M,True,False,True,True,3201,100.0,2.0,16,84.0
Spain,10,10,12.0,0,0.0,45,2,F,True,True,False,True,2852,1.0,0.0,99,72.0
Germany,11,9,1.0,0,0.0,0,3,M,True,False,True,True,3203,0.0,0.0,29,20.0
United_States,11,8,4.0,0,0.0,15,0,F,False,False,False,True,2857,0.0,0.0,12,82.0
Germany,11,8,1.0,0,0.0,0,0,M,True,False,True,True,2854,1.0,0.0,28,26.0
United_Kingdom,10,8,12.0,0,0.0,3,0,F,False,False,False,True,3204,1.0,0.0,16,17.0
United_Kingdom,11,8,8.0,0,0.0,1,0,F,True,False,True,False,3200,0.0,0.0,15,5.0
Germany,11,9,1.0,0,0.0,28,19,M,False,False,False,True,3196,0.0,0.0,26,26.0
France,16,8,42.0,2,66.0,0,0,F,True,True,True,False,3199,66.0,2.0,12,104.0
Spain,11,8,11.0,0,0.0,4,0,M,True,True,False,True,2857,-9.0,0.0,2,61.0
Germany,11,8,1.0,0,0.0,0,1,M,False,False,False,True,2857,0.0,1.0,35,23.0
United_Kingdom,11,8,8.0,0,0.0,0,3,F,False,False,False,True,2854,103.0,0.0,25,12.0
Spain,10,8,12.0,0,0.0,8,0,F,False,False,False,True,2856,1.0,1.0,0,71.0
United_Kingdom,10,8,9.0,0,0.0,3,0,M,True,False,True,True,3203,0.0,0.0,13,11.0
France,10,8,41.0,0,0.0,0,0,F,False,False,False,True,3205,0.0,0.0,13,114.0
United_States,18,8,5.0,2,0.0,0,0,F,True,False,True,True,2859,1.0,2.0,24,53.0
France,11,8,45.0,0,0.0,3,1,F,True,True,False,True,3201,1.0,0.0,13,138.0
Italy,20,8,34.0,10,70.0,0,0,F,True,False,True,False,3198,70.0,11.0,51,75.0
Germany,11,8,1.0,0,0.0,3,11,M,False,False,False,True,3204,1.0,0.0,39,24.0
France,10,8,40.0,0,0.0,1,0,M,True,False,True,True,3198,0.0,1.0,11,101.0
United_States,11,8,4.0,0,0.0,1,0,M,True,True,False,True,2855,1.0,0.0,11,60.0
France,14,8,35.0,7,71.0,0,0,M,False,False,False,True,3196,71.0,7.0,9,117.0
Spain,10,8,17.0,0,0.0,0,0,F,True,True,False,True,3195,0.0,0.0,5,91.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,3198,1.0,0.0,91,44.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,32,45.0
Germany,12,8,1.0,0,0.0,0,0,F,True,False,True,True,3205,1.0,0.0,33,14.0
Italy,10,8,26.0,0,0.0,0,0,F,True,True,False,True,3203,0.0,0.0,77,70.0
United_States,11,10,5.0,0,0.0,6,1,F,False,False,False,True,3203,0.0,0.0,12,128.0
United_States,10,8,4.0,0,0.0,0,0,F,False,False,False,True,2855,0.0,0.0,8,75.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,True,False,True,True,3204,1.0,0.0,16,11.0
United_Kingdom,10,8,10.0,0,0.0,4,0,M,False,False,False,True,3204,0.0,0.0,3,19.0
Italy,10,10,28.0,0,0.0,2,0,F,True,False,True,True,3195,0.0,0.0,64,42.0
United_Kingdom,15,8,6.0,2,100.0,0,1,F,True,False,True,True,3204,100.0,2.0,21,9.0
France,12,8,37.0,0,0.0,0,0,M,False,False,False,True,3202,0.0,0.0,10,109.0
United_Kingdom,10,8,9.0,0,0.0,0,0,F,True,False,True,True,2859,0.0,0.0,14,10.0
France,10,8,35.0,0,0.0,0,0,M,False,False,False,True,3199,0.0,0.0,13,136.0
France,10,8,45.0,0,0.0,5,0,F,True,False,True,True,2857,0.0,0.0,17,108.0
France,10,8,36.0,0,0.0,7,1,F,True,True,False,True,2857,0.0,0.0,15,127.0
United_Kingdom,15,9,8.0,0,0.0,503,2,F,True,False,True,True,3203,0.0,0.0,17,13.0
United_States,11,8,4.0,0,0.0,6,1,M,False,False,False,True,3202,0.0,1.0,22,61.0
France,10,8,40.0,0,0.0,0,0,F,True,False,True,True,2853,0.0,1.0,9,72.0
United_States,12,8,5.0,0,0.0,2,8,M,True,False,True,True,2852,0.0,0.0,24,77.0
Italy,11,8,38.0,0,0.0,0,3,M,True,True,False,True,3200,0.0,0.0,30,137.0
United_Kingdom,16,10,5.0,0,0.0,15,0,M,True,False,True,True,3197,0.0,0.0,16,12.0
Germany,11,8,2.0,2,100.0,0,3,F,True,False,True,True,3196,100.0,1.0,41,20.0
Germany,10,8,1.0,0,0.0,1,0,F,True,False,True,True,2856,0.0,0.0,25,69.0
Italy,10,8,29.0,0,0.0,3,0,F,False,False,False,True,3196,0.0,1.0,81,61.0
France,19,11,41.0,5,100.0,1,22,M,False,False,False,True,3205,100.0,4.0,16,90.0
France,10,8,35.0,0,0.0,8,1,F,False,False,False,True,2859,0.0,1.0,9,140.0
France,13,8,41.0,2,100.0,0,0,F,False,False,False,True,2855,100.0,2.0,17,116.0
Germany,10,8,1.0,0,0.0,0,0,F,False,False,False,True,2853,0.0,1.0,25,26.0
France,10,9,35.0,0,0.0,1,0,M,False,False,False,True,3202,0.0,0.0,13,88.0
Germany,11,7,2.0,0,0.0,12,1,F,False,False,False,True,3195,0.0,0.0,32,25.0
United_Kingdom,10,8,7.0,0,0.0,5,0,F,True,False,True,True,3197,0.0,0.0,8,13.0
United_Kingdom,10,8,10.0,0,0.0,0,1,F,False,False,False,True,3203,2.0,1.0,18,11.0
France,23,8,34.0,0,0.0,0,0,M,True,False,True,False,3203,0.0,1.0,13,108.0
United_Kingdom,11,8,6.0,0,0.0,0,1,F,False,False,False,True,3203,0.0,0.0,21,10.0
Italy,13,11,29.0,0,0.0,2,3,F,True,False,True,True,3195,0.0,0.0,47,64.0
Italy,11,10,25.0,0,0.0,6,1,F,True,True,False,True,3201,0.0,0.0,86,50.0
France,10,8,44.0,0,0.0,4,1,M,False,False,False,True,3205,0.0,1.0,10,114.0
Italy,29,9,31.0,7,86.0,0,0,F,False,False,False,False,3201,85.0,7.0,66,47.0
United_Kingdom,11,8,6.0,1,0.0,0,3,F,False,False,False,True,2858,0.0,1.0,30,10.0
United_States,10,8,4.0,0,0.0,0,0,F,True,False,True,True,2856,0.0,1.0,22,56.0
Spain,10,11,14.0,0,0.0,1,0,F,True,True,False,True,3201,0.0,0.0,99,94.0
United_States,54,94,4.0,10,60.0,56,6,M,True,True,False,True,3199,-6.0,11.0,13,47.0
Germany,10,8,1.0,0,0.0,7,0,M,False,False,False,True,3198,0.0,0.0,28,25.0
United_Kingdom,10,8,8.0,0,0.0,7,0,F,False,False,False,True,2856,0.0,0.0,22,7.0
Spain,12,8,21.0,0,0.0,1,0,M,True,False,True,True,2853,0.0,0.0,0,67.0
Spain,10,8,14.0,2,100.0,1,1,M,True,False,True,True,3205,100.0,2.0,4,49.0
France,13,8,38.0,4,50.0,0,0,F,True,True,False,True,3203,51.0,4.0,14,119.0
Italy,10,8,25.0,0,0.0,1,0,M,True,True,False,True,3197,1.0,0.0,83,81.0
Spain,10,8,17.0,0,0.0,8,0,M,False,False,False,True,3201,0.0,0.0,0,66.0
United_States,10,8,4.0,0,0.0,0,0,M,True,True,False,True,3199,1.0,0.0,9,53.0
Italy,10,8,26.0,0,0.0,2,2,F,False,False,False,False,2854,0.0,0.0,74,33.0
United_States,10,8,4.0,0,0.0,1,0,M,True,False,True,True,3200,0.0,0.0,19,66.0
Germany,14,8,2.0,0,0.0,80,0,F,False,False,False,True,2858,1.0,0.0,33,26.0
United_Kingdom,12,9,14.0,0,0.0,16,0,M,True,False,True,True,2853,0.0,0.0,5,15.0
France,10,8,35.0,0,0.0,0,15,M,False,False,False,True,2859,0.0,0.0,14,119.0
France,10,8,35.0,0,0.0,3,0,F,False,False,False,True,2852,0.0,1.0,14,131.0
United_Kingdom,10,8,7.0,0,0.0,5,0,F,False,False,False,True,2857,0.0,0.0,17,11.0
Spain,11,8,11.0,0,0.0,1,7,F,False,False,False,True,3199,0.0,0.0,7,65.0
United_Kingdom,10,8,8.0,2,100.0,1,0,F,True,False,True,False,2854,99.0,2.0,10,4.0
France,10,8,42.0,0,0.0,0,0,F,True,True,False,True,3202,0.0,0.0,12,138.0
France,10,8,35.0,0,0.0,16,0,M,False,False,False,True,3203,0.0,1.0,15,99.0
United_Kingdom,10,8,9.0,0,0.0,4,0,F,False,False,False,True,2856,0.0,0.0,22,10.0
France,10,8,36.0,0,0.0,0,0,F,True,False,True,True,3203,0.0,0.0,13,117.0
Germany,12,8,1.0,0,0.0,0,0,F,True,False,True,False,2854,0.0,0.0,26,22.0
