StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,extremum,clusters,distribution,filter,anomalies,derived,range_1,range_2,retrieve,order_2,order_3,order_1,order_5,order_4,order_6,vlat-1,vlat-2,vlat-3,vlat-4,gender,gender_5_TEXT,age,education,experience_1,experience_2,experience_3,experience_4,Q1,Q2.1,PROLIFIC_PID,condition,method,correlation
2024-03-25 16:49:38,2024-03-25 17:01:02,0,98.196.181.56,100,684,1,2024-03-25 17:01:03,R_85s8pZrb7YU1En3,,,,,29.7439,-95.6067,anonymous,EN,1,4500,10,2,18,6,5,6000,25000,3,2,3,1,6,5,4,1,1,1,1,2,,52,7,3,0,16,0,3,,6444b1e677ebe8b4e2c23abd,A,blue,80
2024-03-25 16:58:48,2024-03-25 17:09:05,0,62.253.231.157,100,617,1,2024-03-25 17:09:06,R_20TZrqfmZNSAy29,,,,,52.2466,-0.8633,anonymous,EN,1,4500,1,2,20,4,3,600,2500,2,2,3,1,5,4,6,1,1,1,1,1,,33,8,2,0,0,0,3,,58aca85e0da7f10001de92d4,A,random,38
2024-03-25 17:12:00,2024-03-25 17:19:51,0,108.208.201.179,100,471,1,2024-03-25 17:19:52,R_29jnDpXrtnNERgy,,,,,33.754,-117.8578,anonymous,EN,1,7500,9,2,"14,15,16,17,18,19",3,7,6000,23000,2.75,2,3,1,5,4,6,1,1,1,1,1,,37,6,0,0,0,0,3,,63d423b81f5e313b9958723c,B,blue,90
2024-03-25 17:12:24,2024-03-25 17:20:05,0,90.240.89.145,100,460,1,2024-03-25 17:20:06,R_1e9jImJrNujWbHc,,,,,55.8473,-4.1825,anonymous,EN,1,8000,10,2,17,5,7.5,6000,24000,2.8,2,3,1,5,4,6,1,1,1,1,1,,32,3,0,0,0,0,3,none,5c4f5967aac8be0001716a65,B,blue,31
2024-03-25 17:12:04,2024-03-25 17:21:53,0,24.21.119.109,100,588,1,2024-03-25 17:21:54,R_5Si5gezhtbz8sLG,,,,,45.5472,-122.6417,anonymous,EN,1,7800,10,2,"15,16,17,18",3,6.7,6700,24750,2.8,2,3,1,5,4,6,1,1,1,1,2,,34,6,2,0,12,0,3,,65959a63cb30f7348aba06f0,B,blue,79
2024-03-25 17:12:04,2024-03-25 17:21:56,0,82.32.157.27,100,592,1,2024-03-25 17:21:57,R_51qzaUc4iA73Syl,,,,,52.4811,-2.1156,anonymous,EN,1,7500,10,6,"14,15,16,17,18",4,5,6200,24970,2.8,2,3,1,5,4,6,1,1,1,1,2,,29,7,0,0,0,2,3,,5f2ea9c0a638c92312e4ae5c,B,blue,25
2024-03-25 17:11:58,2024-03-25 17:22:10,0,51.6.187.62,100,612,1,2024-03-25 17:22:11,R_7KkaEM2sG8yYKo4,,,,,57.4,-2.8167,anonymous,EN,1,8000,10,2,"15,16,17,18",3,4,7000,25000,2.7,2,3,1,5,4,6,1,1,1,1,1,,36,6,0,0,0,0,3,"no issues, interesting task",5f6b8c1f5622370b0c94d597,B,blue,88
2024-03-25 17:12:04,2024-03-25 17:23:54,0,87.115.183.247,100,709,1,2024-03-25 17:23:55,R_5fvt4NtcnWfdQ94,,,,,52.5308,0.37,anonymous,EN,1,8000,11,1,"15,16,17,18",3,4.5,6500,23500,2.75,2,3,1,5,4,6,1,1,1,1,2,,52,7,1,0,0,0,3,Some demarcation on the axes would have been helpful.,62eae330e31dcc26183e2987,B,blue,80
2024-03-25 17:20:08,2024-03-25 17:28:49,0,188.30.32.67,100,521,1,2024-03-25 17:28:50,R_5QKOo0bAXtTwlZT,,,,,55.8486,-4.2216,anonymous,EN,1,7500,9,2,17,6,6,7400,23500,2.7,2,3,1,5,4,6,1,1,1,1,1,,42,3,2,0,22,0,3,,63039f41fa5c21d483996be2,B,blue,0
2024-03-25 17:14:21,2024-03-25 17:29:07,0,98.58.82.32,100,886,1,2024-03-25 17:29:07,R_8mYXbi8rI7vjLEt,,,,,26.4965,-81.8206,anonymous,EN,1,8000,10,6,"15,16,17,18",3,5,7000,25000,2.5,2,3,1,5,4,6,1,1,1,1,2,,59,6,1,0,0,0,3,no,6483f9ebf7986bdbdbc0598c,B,blue,81
2024-03-25 17:12:08,2024-03-25 17:29:23,0,98.152.71.166,100,1034,1,2024-03-25 17:29:24,R_7s1iSMGlMfozvi1,,,,,33.9441,-118.198,anonymous,EN,1,8000,3.0,1,18,3,5.0,100000,160000,2.7,2,3,1,5,4,6,1,1,1,0,2,,57,6,2,0,0,0,3,,628680b0d4bdb53d2edbeae2,B,blue,55
2024-03-25 17:12:10,2024-03-25 17:29:33,0,216.93.0.30,100,1042,1,2024-03-25 17:29:33,R_2IFohDkSwylJ814,,,,,41.9261,-71.3011,anonymous,EN,1,20000,45,3,12,4,15,40,50,5,1,2,4,6,5,3,1,1,1,0,2,,29,7,3,4,4,1,3,,65ba53111e49e993460b7796,B,blue,71
2024-03-25 17:14:02,2024-03-25 17:30:27,0,68.226.2.16,100,985,1,2024-03-25 17:30:28,R_7VRFsxaqqZuG5ZT,,,,,29.2581,-82.1096,anonymous,EN,1,7500,10,2,"15,16,17,18",3,5.25,7000,24000,3.25,2,3,1,5,4,6,1,1,1,1,1,,33,5,1,0,0,0,3,,5dac4dad5e53cc001499f1f6,B,blue,89
2024-03-25 17:14:09,2024-03-25 17:31:55,0,82.42.94.239,100,1066,1,2024-03-25 17:31:56,R_2bV6jXxrvn0Ah2z,,,,,52.4168,-1.9161,anonymous,EN,1,5500,9,6,"15,16,17,18",3,5.0,5250,25000,2.75,2,3,1,5,4,6,1,1,1,1,1,,47,2,0,0,0,0,3,,6400e0dd862feacb579475a8,B,blue,61
2024-03-25 17:12:07,2024-03-25 17:35:57,0,70.188.154.193,100,1430,1,2024-03-25 17:35:58,R_5SuXPaojw7N0eTy,,,,,41.8578,-71.4377,anonymous,EN,1,7500,3,2,"3,4,5,6",3,7.5,7000,23000,2.75,2,3,1,5,4,6,1,1,1,0,1,,42,8,1,0,0,0,3,,596a4e2c2dcbae0001d961d2,B,blue,78
2024-03-25 17:30:59,2024-03-25 17:36:34,0,75.214.83.210,100,335,1,2024-03-25 17:36:35,R_7cva92DBBRgcV0j,,,,,40.6221,-73.981,anonymous,EN,1,7500,8,2,17,4,7.5,5300,25000,2.75,2,3,1,5,4,6,1,1,1,1,2,,23,6,0,0,0,0,3,,659833a86d0dd2d20a1ff776,B,blue,80
2024-03-25 17:12:46,2024-03-25 17:41:26,0,99.107.105.57,100,1720,1,2024-03-25 17:41:27,R_5m7uOxz6H1egwBb,,,,,33.5593,-81.8165,anonymous,EN,1,8000,0,2,"15,16,17,18,19",4,15,6000,24000,2.5,2,3,1,5,4,6,1,1,1,0,2,,49,5,0,1,4,0,3,,65f07a7446073902ed31d06d,B,blue,9
2024-03-25 17:44:55,2024-03-25 17:53:04,0,82.14.18.114,100,489,1,2024-03-25 17:53:05,R_3WvSrb8kgduOraU,,,,,55.6195,-4.6621,anonymous,EN,1,28000,9,2,20,4,6,0.1,29000,3,2,3,1,5,6,4,1,0,1,1,1,,40,2,0,0,0,0,3,,5dd05d80b2204f1487f7812c,B,maxmin,26
2024-03-25 17:45:51,2024-03-25 17:53:45,0,73.170.175.52,100,474,1,2024-03-25 17:53:45,R_3gRCPbH1yckrGKs,,,,,37.7183,-122.4103,anonymous,EN,1,28000,9,2,4,5,6,7500,23000,4.3,2,3,1,5,6,4,1,1,1,1,2,,31,6,0,0,0,0,3,,65847ecf0896ca006d2c00b7,B,maxmin,71
2024-03-25 17:46:14,2024-03-25 17:54:22,0,172.0.49.80,100,487,1,2024-03-25 17:54:22,R_1IrS3WR9tO1W1iA,,,,,33.3963,-84.5689,anonymous,EN,1,2900,10,2,"14,15,16,17,18,19,20",3,7.5,5500,25000,3.2,2,3,1,5,6,4,1,1,1,0,1,,27,6,1,0,0,0,3,,594425f07ccfd00001d3f462,B,maxmin,62
2024-03-25 17:44:56,2024-03-25 17:54:34,0,82.43.106.11,100,577,1,2024-03-25 17:54:35,R_85fYuNhxU21U3st,,,,,51.1398,-0.1206,anonymous,EN,1,28000,10,3,"17,18,19,20,21,22",3,7,7000,25000,3.4,2,3,1,5,6,4,1,1,1,1,1,,48,6,2,1,10,0,3,no,63d79fcd741f9cfb2f87152f,B,maxmin,85
2024-03-25 17:44:52,2024-03-25 17:54:47,0,82.27.49.57,100,595,1,2024-03-25 17:54:48,R_5YRAadM28jdOLst,,,,,53.3202,-2.1413,anonymous,EN,1,29000,7,6,"16,17,18,19,20,21,22",6,2.75,6500,25000,3.9,2,3,1,5,6,4,1,1,1,1,1,,26,6,1,0,0,0,3,,5f0f7fe1d7ad1c000b42d091,B,maxmin,64
2024-03-25 17:44:52,2024-03-25 17:55:53,0,24.12.44.253,100,661,1,2024-03-25 17:55:54,R_2lzwjFrIjNMbhXY,,,,,41.6133,-87.0446,anonymous,EN,1,30000,50,6,"16,17,18,19",2,7,5500,23000,3,2,3,1,5,6,4,1,0,1,1,2,,62,8,0,0,0,0,3,,609c6cc79875c8f0ba5d2242,B,maxmin,53
2024-03-25 17:45:49,2024-03-25 17:56:05,0,72.201.18.236,100,616,1,2024-03-25 17:56:06,R_3V39KpVbGkFyQzT,,,,,33.3322,-111.9942,anonymous,EN,1,28500,10,6,"17,18,19,20,21",6,3.0,7000,25000,3.1,2,3,1,5,6,4,1,1,1,0,2,,54,3,0,0,0,0,3,,65384d4f1c35096f3f32e972,B,maxmin,69
2024-03-25 17:44:46,2024-03-25 17:56:10,0,81.111.76.34,100,683,1,2024-03-25 17:56:10,R_2RpxS6560qzRK2H,,,,,53.5915,-2.3931,anonymous,EN,1,28500,10,2,"15,16,17,18,19,20,21,22",3,3.5,7000,25000,3.1,2,3,1,5,6,4,1,1,1,1,2,,27,6,1,0,0,0,3,"♡ great study, had no issues. thank you so much. ♡",604fa685e33606f9a0ee8189,B,maxmin,32
2024-03-25 17:47:33,2024-03-25 17:56:57,0,73.203.167.210,100,564,1,2024-03-25 17:56:58,R_2A4QLzOF1H7Zvl7,,,,,32.528,-92.1104,anonymous,EN,1,28000,10,2,"16,17,18,19,20,21",4,6.5,7500,23000,3.2,2,3,1,5,6,4,1,1,1,1,2,,25,7,1,1,0,0,2,,5b23d0784fb0d40001e95407,B,maxmin,44
2024-03-25 17:44:56,2024-03-25 17:57:38,0,73.13.172.137,100,762,1,2024-03-25 17:57:39,R_18EZFoVDd8knyrD,,,,,40.0172,-75.0883,anonymous,EN,1,28000,10,6,"11,12,13,14,15",3,4.9,7000,23000,3.2,2,3,1,5,6,4,1,1,1,1,2,,44,4,0,0,0,0,3,I would love to know how I scored with this as it was very interesting and not something I thought would be easy at first. Thank you. ,65cd1e75829ba4e3af71c2e5,B,maxmin,86
2024-03-25 17:45:03,2024-03-25 17:58:12,0,67.171.36.232,100,788,1,2024-03-25 17:58:13,R_2Sg9c15QQnQcDst,,,,,47.7495,-122.2976,anonymous,EN,1,28000,50,2,"5,6,7,20,21",4,7.5,6000,25000,3,2,3,1,5,6,4,1,1,1,1,2,,28,6,1,0,0,0,3,,5f099c7ff7d3020237d5310b,B,maxmin,48
2024-03-25 17:44:56,2024-03-25 17:59:32,0,92.6.230.106,100,876,1,2024-03-25 17:59:33,R_2jcYSeDI7Kr4nu3,,,,,52.4994,-2.0188,anonymous,EN,1,28800,14,6,"15,16,17,18,19,20,21,22",5,4.8,7100,24200,3.2,2,3,1,5,6,4,1,1,1,1,1,,43,6,0,0,0,0,2,,63469effac5117e39352c13b,B,maxmin,20
2024-03-25 17:44:58,2024-03-25 18:04:14,0,86.179.162.67,100,1155,1,2024-03-25 18:04:14,R_2e9KCxu2wUyygEz,,,,,51.5263,-0.3559,anonymous,EN,1,29000,10,6,"16,17,18,19,20,21",3,5,7000,24000,3.1,2,3,1,5,6,4,1,1,1,1,1,,26,6,3,0,3,0,3,,657b91830c807b69681bf0ef,B,maxmin,60
2024-03-25 17:44:59,2024-03-25 18:05:43,0,174.20.33.87,100,1244,1,2024-03-25 18:05:44,R_10HHGHYYhU0oXNT,,,,,44.9676,-93.1992,anonymous,EN,1,28000,10,2,"16,17,18,19,20,21,22",3,4,7000,24000,3.2,2,3,1,5,6,4,1,1,1,1,2,,55,6,0,0,0,0,3,Nothing.  Thank you.,607cbf385d3202721e3f719f,B,maxmin,76
2024-03-25 17:46:01,2024-03-25 18:08:35,0,70.119.150.16,100,1354,1,2024-03-25 18:08:36,R_2inDK7AvsQ0e8lz,,,,,32.8548,-97.0819,anonymous,EN,1,15000,10,6,"15,16,17,18,19,20,21,22",3,0.1,2,4,3,2,3,1,5,6,4,1,1,1,1,1,,38,3,2,0,0,0,3,,6365ab361b71daa9f0eed7bd,B,maxmin,80
2024-03-25 18:24:30,2024-03-25 18:30:34,0,71.114.99.245,100,363,1,2024-03-25 18:30:34,R_3So6kuNpvZX77Vo,,,,,38.6438,-77.3451,anonymous,EN,1,5000,3,2,5,4,50,100,50,3,6,1,3,4,5,2,1,0,0,0,1,,58,7,2,2,11,2,3,nice,63eb78a1fc614fd7af392873,B,outlier,57
2024-03-25 18:24:32,2024-03-25 18:31:03,0,82.25.36.140,100,391,1,2024-03-25 18:31:04,R_1WYydPUxuoXU8u0,,,,,51.7639,-0.2236,anonymous,EN,1,5100,12,2,"15,16,17,18,19",3,5.0,70000,23000,2,2,3,1,6,4,5,1,1,1,1,1,,43,3,1,0,10,0,3,,62db2644ab0a3a353c0dcb54,B,outlier,74
2024-03-25 18:24:25,2024-03-25 18:33:06,0,108.49.220.48,100,520,1,2024-03-25 18:33:07,R_2BV0g94DLi0H1Bl,,,,,42.3822,-71.4275,anonymous,EN,1,0.2,8,6,19,5,5,1000,2500,2,5,4,6,1,3,2,1,1,1,1,2,,64,6,0,0,0,0,3,Thank you,64717245e1df4e34c97cca3f,B,outlier,94
2024-03-25 18:24:21,2024-03-25 18:35:05,0,73.15.169.100,100,643,1,2024-03-25 18:35:05,R_1pnHgLIz6qKQsVe,,,,,37.4446,-122.1835,anonymous,EN,1,6000,9,2,"8,15,16,17,18,19",3,6.0,7000,25000,2,2,3,1,6,4,5,1,1,1,1,1,,41,6,1,0,21,0,3,,650d90ebf26334f992c31579,B,outlier,54
2024-03-25 18:25:11,2024-03-25 18:38:34,0,174.73.60.147,100,802,1,2024-03-25 18:38:35,R_3g6Kg1E0r6KWujG,,,,,32.5938,-83.642,anonymous,EN,1,6000,10,2,"16,17,18,19",4,3.5,7000,24000,2,2,3,1,6,4,5,1,1,1,1,2,,38,3,0,0,0,0,3,,5e87f04ee2eb064687c7f8cb,B,outlier,74
2024-03-25 18:24:20,2024-03-25 18:39:03,0,92.0.93.87,100,882,1,2024-03-25 18:39:03,R_3ouSxTf4651c2l1,,,,,51.621,-0.051,anonymous,EN,1,6000,10,6,"15,16,17,18,19",6,7.5,7000,23000,2,2,3,1,6,4,5,1,1,1,1,1,,36,6,1,0,14,0,3,No,5b4d41e13d01bd0001ec46c2,B,outlier,75
2024-03-25 18:24:36,2024-03-25 18:40:41,0,97.131.218.237,100,964,1,2024-03-25 18:40:42,R_1DtMMI5w3IFIOre,,,,,36.1115,-86.6598,anonymous,EN,1,5100,7,1,20,4,7.5,10000,20000,2,2,3,1,6,4,5,1,1,1,1,2,,39,4,0,0,20,0,3,NO,61082e086188b2dd15182697,B,outlier,80
2024-03-25 18:24:23,2024-03-25 18:42:43,0,174.244.88.202,100,1100,1,2024-03-25 18:42:44,R_6KAUBs0pVJCT46F,,,,,29.5359,-98.4943,anonymous,EN,1,5100,0,6,"16,17,18,19",3,7.5,7500,23000,2,2,3,1,6,4,5,1,1,1,1,2,,59,6,0,0,0,0,3,No.,63ea974c81ff0fffe7fb8613,B,outlier,68
2024-03-25 18:24:23,2024-03-25 18:43:23,0,24.6.136.93,100,1139,1,2024-03-25 18:43:23,R_7ezb3sg0SUbsR2M,,,,,37.4152,-122.1224,anonymous,EN,1,6000,11,2,"15,18,19",4,6.5,7000,240000,2,2,3,1,6,4,5,1,1,1,1,2,,33,6,1,0,12,0,3,,5d012930cfeb82001817c9c9,B,outlier,86
2024-03-25 18:24:40,2024-03-25 18:44:16,0,75.215.198.162,100,1175,1,2024-03-25 18:44:16,R_3NfVIpaDCzZuEdX,,,,,40.0711,-75.2051,anonymous,EN,1,5200,5,2,"3,6,7",6,7.5,5000,25000,2,2,3,1,6,4,5,1,1,1,1,3,,46,4,0,0,0,0,3,,6361eebd5327cc2337bd13ad,B,outlier,93
2024-03-25 18:24:19,2024-03-25 18:45:40,0,107.136.113.132,100,1280,1,2024-03-25 18:45:40,R_2qyCFK4sNlPw96p,,,,,30.1426,-81.5727,anonymous,EN,1,6000,10,1,"3,4,5,6,7",5,5.23,7000,25000,2,2,3,1,6,4,5,1,1,1,1,2,,37,6,2,0,0,0,3,Thank you,6531958a74d39ace86a60bd9,B,outlier,26
2024-03-25 18:24:19,2024-03-25 18:47:59,0,86.20.39.59,100,1420,1,2024-03-25 18:47:59,R_1FVu5FHvq87tcVg,,,,,53.5621,-0.0808,anonymous,EN,1,6000,8,2,"15,16,17,18,19",4,5,7500,25000,2,2,3,1,5,4,6,1,0,1,1,1,,34,7,8,1,9,0,3,,62aa591a476ebabe28612a92,B,outlier,87
2024-03-25 19:11:08,2024-03-25 19:20:18,0,74.199.185.229,100,549,1,2024-03-25 19:20:18,R_3ELu6hCoFgricc9,,,,,38.9034,-76.9882,anonymous,EN,1,11000,10,6,"15,16,18,20,22",4,4.8,7000,26000,2,2,3,1,5,4,6,1,1,1,1,2,,30,6,0,0,0,0,3,,655f97cd4f1c17ae262fd0fa,B,random,35
2024-03-25 19:10:23,2024-03-25 19:21:02,0,174.85.184.21,100,638,1,2024-03-25 19:21:03,R_8sU9MkHDvQsOEsl,,,,,34.8287,-86.8889,anonymous,EN,1,11000,9,2,"16,18,20,22",3,3.4,6000,22000,2,2,3,1,5,4,6,0,1,1,1,1,,32,2,0,0,0,0,3,,63474e67a5fd298c6103c409,B,random,18
2024-03-25 19:10:21,2024-03-25 19:21:55,0,68.192.82.87,100,694,1,2024-03-25 19:21:56,R_5jrB0YGH2xKE7q1,,,,,40.76,-73.5318,anonymous,EN,1,11000,3,6,"16,18,20,22",3,3.5,7000,23000,0.2,2,3,1,5,4,6,1,1,1,1,1,,53,7,2,1,0,0,3,,60f43c3a0fd9723feba1af38,B,random,60
2024-03-25 19:11:32,2024-03-25 19:22:26,0,86.1.94.68,100,654,1,2024-03-25 19:22:27,R_8GPUJ4Rebx7Z7HX,,,,,51.6144,-0.3368,anonymous,EN,1,11000,10,6,"16,17,18,20,22",6,4.0,5000,25000,0,2,3,1,5,4,6,1,1,1,1,1,,46,6,1,1,25,0,3,,59cff8eed227970001199862,B,random,7
2024-03-25 19:10:38,2024-03-25 19:23:02,0,69.131.104.87,100,743,1,2024-03-25 19:23:02,R_5FEzf6bVjb9QJzB,,,,,43.0344,-89.5007,anonymous,EN,1,11000,10,2,"16,18,20,22",4,2.5,7000,24000,2,2,3,1,5,4,6,1,1,1,1,1,,31,6,1,0,0,0,3,,63616240cc69594f32b0ff2e,B,random,80
2024-03-25 19:10:34,2024-03-25 19:23:34,0,65.189.205.45,100,780,1,2024-03-25 19:23:35,R_7Piwf53pse3icjO,,,,,39.7748,-83.0677,anonymous,EN,1,11000,10,2,"16,18,20,22",4,3.0,7500,24000,2,2,3,1,5,4,6,1,1,1,1,1,,23,5,2,0,0,0,3,,5e1553fd1e2e58b6448d8dcc,B,random,31
2024-03-25 19:10:56,2024-03-25 19:26:33,0,76.30.178.94,100,936,1,2024-03-25 19:26:33,R_6uCIQ7ve91fuVJV,,,,,29.5183,-95.0977,anonymous,EN,1,11000,10,2,"16,18,20,22",3,2.5,7500,25000,2.25,2,3,1,5,4,6,1,1,1,1,1,,42,7,0,1,17,0,3,None.,65958ae0e675d0fc37233c78,B,random,90
2024-03-25 19:15:26,2024-03-25 19:27:18,0,73.187.204.137,100,712,1,2024-03-25 19:27:19,R_2JZYk9ZRZNriiel,,,,,40.7957,-77.8618,anonymous,EN,1,11000,10,6,"15,16,17,18,20,22",4,2.5,7000,24000,2.06,2,3,1,5,4,6,1,0,1,1,1,,29,6,2,0,0,0,3,,5e83d40c2598d412c836b579,B,random,96
2024-03-25 19:11:05,2024-03-25 19:27:26,0,68.202.105.171,100,980,1,2024-03-25 19:27:26,R_1xqPn46s9EEhHaN,,,,,28.9025,-81.248,anonymous,EN,1,11000,10,6,"10,11,12,15,20,22",3,4,10,20,4,3,2,1,5,4,6,1,1,1,1,2,,60,3,0,0,0,0,3,thank you,5bb10d4288f88d0001f3d151,B,random,76
2024-03-25 19:10:31,2024-03-25 19:28:40,0,109.175.160.161,100,1089,1,2024-03-25 19:28:41,R_2oGVkDtOl2BUyfL,,,,,53.4113,-2.9759,anonymous,EN,1,12000,7,2,"15,16,17,18,20,21,22",2,3.0,10000,25000,2,2,3,1,5,4,6,1,1,1,0,2,,27,6,0,0,5,0,3,none,60b93a0e8689bad10fd7b17a,B,random,10
2024-03-25 19:10:34,2024-03-25 19:28:58,0,51.6.237.21,100,1104,1,2024-03-25 19:28:58,R_8R1FHoHJ0weOCok,,,,,51.4892,0.0439,anonymous,EN,1,12000,10,2,"14,15,16,17,18,20,22",3,2.5,10000,20000,2.5,2,3,1,5,4,6,1,0,1,0,1,,37,6,1,1,13,0,2,,58bfee7de5869400018f5e9e,B,random,62
2024-03-25 19:12:02,2024-03-25 19:29:34,0,85.255.236.221,100,1051,1,2024-03-25 19:29:34,R_36g7RCJQr60qCpr,,,,,51.4964,-0.1224,anonymous,EN,1,4900,10,6,"16,18,20,22",3,4.0,6000,25000,2,2,3,1,5,4,6,0,1,1,1,1,,58,2,0,0,0,0,3,,6396044f6ae489bb820c67a5,B,random,84
2024-03-25 19:10:36,2024-03-25 19:31:40,0,149.106.51.240,100,1263,1,2024-03-25 19:31:40,R_5dlMOCBiYSKYdL2,,,,,36.1732,-85.4536,anonymous,EN,1,11000,10,2,"16,18,19,20,21,22",6,2.5,6000,24000,2,2,3,1,5,4,6,0,1,1,1,2,,32,3,0,0,13,0,3,,627809c52874925390a423a6,B,random,92
2024-03-25 19:10:16,2024-03-25 19:32:14,0,67.198.79.140,100,1318,1,2024-03-25 19:32:14,R_8FKYJIfc17BcaLv,,,,,30.3328,-97.7005,anonymous,EN,1,11250,9,6,"15,16,17,18,20,22",3,3.2,7000,22750,2.05,2,3,1,5,4,6,1,1,1,1,2,,29,8,1,0,1,0,3,,5d76d2f7daf4bf00164d585b,B,random,82
2024-03-25 19:16:31,2024-03-25 19:32:54,0,172.3.7.6,100,982,1,2024-03-25 19:32:55,R_7EtVk7QjqQ3ntUe,,,,,33.8206,-118.034,anonymous,EN,1,11000,9,6,"15,16,17,18,20,22",3,8,6000,25000,2,2,3,1,5,4,6,1,1,1,0,1,,41,6,0,0,0,0,3,"It was interesting seeing all sorts of charts, thanks!",64275e53f51a5ed4f6b7d019,B,random,100
2024-03-25 19:36:20,2024-03-25 19:43:27,0,174.162.82.35,100,427,1,2024-03-25 19:43:28,R_3Jl3em5kU6jIpJQ,,,,,42.2385,-83.1783,anonymous,EN,1,28500,9,6,"17,18,19,20,21,22",2,9,6500,23800,3.2,2,3,1,5,6,4,1,1,1,1,1,,29,2,0,0,0,0,3,,5685850c333cbd000d4e042f,B,vas,84
2024-03-25 19:38:45,2024-03-25 19:44:16,0,68.227.193.120,100,330,1,2024-03-25 19:44:17,R_5n9nToeUo67z2iL,,,,,41.874,-71.3844,anonymous,EN,1,28000,7,4,"5,6,7,8",4,7.2,8000,26000,3,2,3,1,5,6,4,1,1,1,1,1,,27,7,2,0,9,0,3,n/a! Thanks :),631c8e97db06f601f81bd82f,B,vas,21
2024-03-25 19:36:18,2024-03-25 19:45:41,0,174.57.209.168,100,563,1,2024-03-25 19:45:42,R_71p3ea8Urp1ftZZ,,,,,40.3292,-74.5691,anonymous,EN,1,29000,6,2,"16,17,18,19,20,21,22",3,12,6000,24000,3,2,3,1,5,6,4,1,1,1,1,2,,24,6,3,0,0,0,2,,65cba317504938f6ca5272f5,B,vas,48
2024-03-25 19:36:18,2024-03-25 19:48:04,0,162.221.131.69,100,706,1,2024-03-25 19:48:05,R_2CjpXFYgl06b0jw,,,,,36.5277,-83.2572,anonymous,EN,1,2.8,2.8,6,"16,17,18,19,20,21",4,10,1.0,2.2,1,2,3,1,6,5,4,1,1,1,1,1,,48,2,0,0,28,0,3,everything in the study was good i enjoyed taking it,5d42486206811e001ada5b4b,B,vas,93
2024-03-25 19:36:21,2024-03-25 19:48:06,0,107.185.82.64,100,704,1,2024-03-25 19:48:06,R_2hRVoQK6R6KAs5I,,,,,33.9573,-118.3118,anonymous,EN,1,28000,10,2,"16,17,18,19,20,21",4,10,7000,25000,3.2,2,3,1,5,6,4,1,1,1,0,1,,32,6,0,0,0,0,3,Thank you,610cd5f2b38b2d1bffe55477,B,vas,88
2024-03-25 19:41:55,2024-03-25 19:48:37,0,24.238.62.205,100,402,1,2024-03-25 19:48:37,R_2sdKK5EewwhsNCj,,,,,40.3368,-75.8744,anonymous,EN,1,28750,11,2,"15,16,17,18,19,20,21,22",3,8,6250,24000,3,2,3,1,5,6,4,1,1,1,1,1,,45,6,1,0,0,0,3,That was fun!,5f2de2dbf9dbae126ed085b0,B,vas,1
2024-03-25 19:36:30,2024-03-25 19:50:44,0,107.197.157.100,100,853,1,2024-03-25 19:50:45,R_1fP8Plaz2zuuy9X,,,,,34.157,-77.9136,anonymous,EN,1,29000,9,6,"17,18,19,20,21,22",4,7.5,7000,25000,3.25,3,2,1,5,6,4,1,1,1,0,2,,66,8,0,0,0,0,2,,651ebcca48c60acc82f1f2bd,B,vas,52
2024-03-25 19:36:38,2024-03-25 19:50:50,0,98.143.11.83,100,852,1,2024-03-25 19:50:50,R_1PYsZZ8RVrF86lr,,,,,35.3833,-85.3945,anonymous,EN,1,29000,6,2,"16,17,18,19,20,21",3,6,6000,24000,3,2,3,1,5,6,4,1,1,1,1,1,,50,3,0,0,0,0,3,No,60171c9b1a726593103182b3,B,vas,85
2024-03-25 19:37:01,2024-03-25 19:51:20,0,82.0.16.152,100,859,1,2024-03-25 19:51:21,R_1q4VN1DXTM1tBhG,,,,,52.9538,-1.1571,anonymous,EN,1,27000,9,2,"16,17,18,19,20,21,22",5,6,6000,24000,3.5,2,3,1,5,6,4,0,1,1,0,1,,44,5,0,0,0,0,3,,5e89ba09ec9b3364b1fc0bd1,B,vas,57
2024-03-25 19:36:27,2024-03-25 19:59:11,0,143.159.40.47,100,1363,1,2024-03-25 19:59:12,R_5oXeA9cGWAprogH,,,,,56.3005,-3.7037,anonymous,EN,1,29000,12,2,"16,17,18,19,20,21,22",3,8,7000,24000,3,2,3,1,5,6,4,1,1,1,1,1,,59,6,1,0,0,0,3,It was interesting.  I enjoyed it and it was well presented.  Thanks!,64217d8202361ad4dbed3596,B,vas,40
2024-03-25 19:47:08,2024-03-25 20:00:29,0,45.3.81.157,100,800,1,2024-03-25 20:00:29,R_30C0Q9NgD95NGw8,,,,,37.1772,-80.3636,anonymous,EN,1,15000,8,3,16,4,25,1.5,1,3,2,3,1,6,5,4,1,1,1,1,1,,19,3,0,0,0,0,3,,600f9342e7bc5518fa9ca92a,B,vas,47
2024-03-25 19:38:08,2024-03-25 20:00:33,0,37.203.138.27,100,1344,1,2024-03-25 20:00:33,R_4a8kfALTBnYdnea,,,,,50.1668,-5.1181,anonymous,EN,1,29000,10,6,"17,18,19,20",5,7.55,6000,23000,3,2,3,1,5,6,4,1,1,1,1,1,,46,7,0,0,23,0,3,,5edeea354d54cb1a825aa8f9,B,vas,50
